time	air_temperature	precipitation_amount	wind_speed	price	kpi
2015-05-11 22:00:00	9.4	0	3.6	0.1626	0.9885
2015-05-11 23:00:00	9.3	0	3.8	0.1567	0.9885
2015-05-12 00:00:00	9.1	0	4.2	0.1545	0.9877
2015-05-12 01:00:00	8.9	0	3.4	0.1503	0.9877
2015-05-12 02:00:00	8.5	0	2.9	0.1595	0.9877
2015-05-12 03:00:00	8.3	0	4.5	0.1805	0.9877
2015-05-12 04:00:00	8.5	0	3.2	0.1989	0.9877
2015-05-12 05:00:00	8.8	0	4.1	0.2015	0.9877
2015-05-12 06:00:00	8.8	0	4.8	0.1948	0.9877
2015-05-12 07:00:00	8.9	0	4.6	0.1939	0.9877
2015-05-12 08:00:00	9.8	0	4.1	0.1939	0.9877
2015-05-12 09:00:00	10.8	0	3.6	0.1914	0.9877
2015-05-12 10:00:00	10.5	0.5	1.7	0.1998	0.9877
2015-05-12 11:00:00	10.6	2	3.9	0.2023	0.9877
2015-05-12 12:00:00	10	0.7	3.1	0.2023	0.9877
2015-05-12 13:00:00	9.4	0.1	2.7	0.1956	0.9877
2015-05-12 14:00:00	9.7	0	2.1	0.1922	0.9877
2015-05-12 15:00:00	9.4	0	3.5	0.1897	0.9877
2015-05-12 16:00:00	8.6	0	2.6	0.1847	0.9877
2015-05-12 17:00:00	7.8	0.1	2.1	0.1855	0.9877
2015-05-12 18:00:00	7.8	0.4	1.4	0.1855	0.9877
2015-05-12 19:00:00	7.7	0	1.3	0.1880	0.9877
2015-05-12 20:00:00	7.1	0	1.1	0.1847	0.9877
2015-05-12 21:00:00	6.4	0	1.7	0.1763	0.9877
2015-05-12 22:00:00	5.7	0	0.7	0.1536	0.9877
2015-05-12 23:00:00	4.8	0	1.1	0.1049	0.9877
2015-05-13 00:00:00	4.3	0	1.7	0.0911	0.9869
2015-05-13 01:00:00	3.5	0	1.1	0.0886	0.9869
2015-05-13 02:00:00	3.2	0	1	0.0911	0.9869
2015-05-13 03:00:00	2.5	0	0.9	0.1412	0.9869
2015-05-13 04:00:00	2.5	0	1.1	0.1797	0.9869
2015-05-13 05:00:00	5.4	0	0.4	0.1889	0.9869
2015-05-13 06:00:00	8.8	0	1.7	0.1930	0.9869
2015-05-13 07:00:00	10.2	0	2.5	0.1914	0.9869
2015-05-13 08:00:00	11.6	0	3.6	0.1897	0.9869
2015-05-13 09:00:00	12.9	0	5.1	0.1880	0.9869
2015-05-13 10:00:00	13.2	0	5.2	0.1855	0.9869
2015-05-13 11:00:00	14	0	5.4	0.1839	0.9869
2015-05-13 12:00:00	14	0	3.9	0.1830	0.9869
2015-05-13 13:00:00	14.8	0	1.9	0.1830	0.9869
2015-05-13 14:00:00	12.5	0.1	3.2	0.1822	0.9869
2015-05-13 15:00:00	13.9	0	1.2	0.1830	0.9869
2015-05-13 16:00:00	14.1	0	5.2	0.1822	0.9869
2015-05-13 17:00:00	15.1	0	5.1	0.1822	0.9869
2015-05-13 18:00:00	12.9	0.1	3.4	0.1822	0.9869
2015-05-13 19:00:00	12.3	0	1.6	0.1839	0.9869
2015-05-13 20:00:00	10.3	0	2.5	0.1805	0.9869
2015-05-13 21:00:00	8.7	0	3.8	0.1747	0.9869
2015-05-13 22:00:00	9.4	0	5	0.1379	0.9869
2015-05-13 23:00:00	8.4	0	1.1	0.1220	0.9869
2015-05-14 00:00:00	6.1	0	2.1	0.1120	0.9862
2015-05-14 01:00:00	5.6	0	2.8	0.1036	0.9862
2015-05-14 02:00:00	5.5	0	0.9	0.0978	0.9862
2015-05-14 03:00:00	4	0	3.2	0.0869	0.9862
2015-05-14 04:00:00	6.2	0	3.9	0.1270	0.9862
2015-05-14 05:00:00	7.4	0	3.6	0.1513	0.9862
2015-05-14 06:00:00	8.8	0	4	0.1554	0.9862
2015-05-14 07:00:00	9	0	4.1	0.1579	0.9862
2015-05-14 08:00:00	10.5	0	4	0.1613	0.9862
2015-05-14 09:00:00	11.3	0	3.1	0.1638	0.9862
2015-05-14 10:00:00	11.6	0	5	0.1579	0.9862
2015-05-14 11:00:00	13	0	1.7	0.1538	0.9862
2015-05-14 12:00:00	13.9	0	4.2	0.1496	0.9862
2015-05-14 13:00:00	14.1	0	4	0.1462	0.9862
2015-05-14 14:00:00	14.3	0	3.9	0.1521	0.9862
2015-05-14 15:00:00	14.3	0	4.8	0.1605	0.9862
2015-05-14 16:00:00	12.4	0	4.9	0.1822	0.9862
2015-05-14 17:00:00	11.6	0	6.2	0.1855	0.9862
2015-05-14 18:00:00	11	0	6.1	0.1872	0.9862
2015-05-14 19:00:00	9.7	0	6.8	0.1880	0.9862
2015-05-14 20:00:00	8.3	0	3.5	0.1864	0.9862
2015-05-14 21:00:00	6.8	0	4.6	0.1805	0.9862
2015-05-14 22:00:00	5.5	0	4.1	0.1705	0.9862
2015-05-14 23:00:00	5.8	0	0.3	0.1579	0.9862
2015-05-15 00:00:00	3.3	0	1.3	0.1541	0.9854
2015-05-15 01:00:00	2.1	0	1.4	0.1533	0.9854
2015-05-15 02:00:00	1.9	0	1.3	0.1558	0.9854
2015-05-15 03:00:00	1.4	0	1.8	0.1708	0.9854
2015-05-15 04:00:00	3.4	0	1.7	0.1876	0.9854
2015-05-15 05:00:00	5.1	0	4.1	0.1909	0.9854
2015-05-15 06:00:00	8.1	0	2.8	0.1935	0.9854
2015-05-15 07:00:00	9.6	0	3.5	0.1951	0.9854
2015-05-15 08:00:00	10.5	0	2.4	0.1960	0.9854
2015-05-15 09:00:00	11.8	0	4	0.1943	0.9854
2015-05-15 10:00:00	12.6	0	3.1	0.1926	0.9854
2015-05-15 11:00:00	13.7	0	3.2	0.1918	0.9854
2015-05-15 12:00:00	15	0	3.6	0.1901	0.9854
2015-05-15 13:00:00	16.2	0	3	0.1901	0.9854
2015-05-15 14:00:00	16.3	0	3.4	0.1893	0.9854
2015-05-15 15:00:00	16.4	0	4.3	0.1909	0.9854
2015-05-15 16:00:00	14.5	0	4.2	0.1918	0.9854
2015-05-15 17:00:00	13.4	0	4.7	0.1909	0.9854
2015-05-15 18:00:00	11.9	0	3.1	0.1918	0.9854
2015-05-15 19:00:00	10.5	0	3.2	0.1918	0.9854
2015-05-15 20:00:00	9.1	0	2.5	0.1901	0.9854
2015-05-15 21:00:00	8.3	0	2.1	0.1868	0.9854
2015-05-15 22:00:00	7.2	0	1.6	0.1801	0.9854
2015-05-15 23:00:00	6.3	0	1.7	0.1784	0.9854
2015-05-16 00:00:00	7.4	0	2.2	0.1784	0.9846
2015-05-16 01:00:00	7.9	0	3	0.1725	0.9846
2015-05-16 02:00:00	8.1	0	3.4	0.1717	0.9846
2015-05-16 03:00:00	8.1	0	3.9	0.1725	0.9846
2015-05-16 04:00:00	8.1	0	3.4	0.1708	0.9846
2015-05-16 05:00:00	8.2	0	3.4	0.1775	0.9846
2015-05-16 06:00:00	8.4	0	3.5	0.1801	0.9846
2015-05-16 07:00:00	9.1	0	3	0.1817	0.9846
2015-05-16 08:00:00	9.8	0	3.8	0.1792	0.9846
2015-05-16 09:00:00	9.7	0	4.1	0.1784	0.9846
2015-05-16 10:00:00	9.5	0	3.3	0.1683	0.9846
2015-05-16 11:00:00	8.8	0.2	2.7	0.1566	0.9846
2015-05-16 12:00:00	8.7	0.5	4.9	0.1440	0.9846
2015-05-16 13:00:00	7.9	0.6	3.6	0.1365	0.9846
2015-05-16 14:00:00	7.6	1.2	3.3	0.1348	0.9846
2015-05-16 15:00:00	7.7	2.2	2.1	0.1474	0.9846
2015-05-16 16:00:00	7.6	3.3	2.7	0.1683	0.9846
2015-05-16 17:00:00	8.3	1.7	2.5	0.1750	0.9846
2015-05-16 18:00:00	8.1	0.4	1.7	0.1625	0.9846
2015-05-16 19:00:00	7.9	0	2.1	0.1641	0.9846
2015-05-16 20:00:00	7.8	0.1	1.7	0.1549	0.9846
2015-05-16 21:00:00	7.7	0	1.4	0.1315	0.9846
2015-05-16 22:00:00	7.3	0	1.6	0.1030	0.9846
2015-05-16 23:00:00	7.1	0	2.3	0.0645	0.9846
2015-05-17 00:00:00	5.5	0	3.8	0.0569	0.9838
2015-05-17 01:00:00	5.3	0	3.7	0.0553	0.9838
2015-05-17 02:00:00	4.9	0	3.5	0.0519	0.9838
2015-05-17 03:00:00	4.5	0.1	5.8	0.0452	0.9838
2015-05-17 04:00:00	4.4	0.5	5.4	0.0494	0.9838
2015-05-17 05:00:00	4.6	0.2	6.1	0.0720	0.9838
2015-05-17 06:00:00	5.1	0.1	4.5	0.1005	0.9838
2015-05-17 07:00:00	5.9	0	5.5	0.1131	0.9838
2015-05-17 08:00:00	6.7	0	5	0.1206	0.9838
2015-05-17 09:00:00	7.2	0	6.3	0.1122	0.9838
2015-05-17 10:00:00	8.3	0	6.7	0.0846	0.9838
2015-05-17 11:00:00	8.7	0	5.8	0.0603	0.9838
2015-05-17 12:00:00	9.6	0	4.8	0.0586	0.9838
2015-05-17 13:00:00	9.3	0	4.7	0.0653	0.9838
2015-05-17 14:00:00	8.8	0	4.6	0.0863	0.9838
2015-05-17 15:00:00	8.8	0	4.5	0.1072	0.9838
2015-05-17 16:00:00	8.5	0	3.5	0.1432	0.9838
2015-05-17 17:00:00	8	0	3.6	0.1759	0.9838
2015-05-17 18:00:00	7.1	0	4.2	0.1759	0.9838
2015-05-17 19:00:00	6.6	0	3.9	0.1792	0.9838
2015-05-17 20:00:00	6.1	0	2	0.1784	0.9838
2015-05-17 21:00:00	5.9	0	1.1	0.1683	0.9838
2015-05-17 22:00:00	5.4	0	0.6	0.1516	0.9838
2015-05-17 23:00:00	4.9	0	2.1	0.1507	0.9838
2015-05-18 00:00:00	4.9	0	1.6	0.1500	0.9831
2015-05-18 01:00:00	4.8	0	1.7	0.1500	0.9831
2015-05-18 02:00:00	4.3	0	2.1	0.1492	0.9831
2015-05-18 03:00:00	3.8	0	1.1	0.1802	0.9831
2015-05-18 04:00:00	3.7	0	0.9	0.2045	0.9831
2015-05-18 05:00:00	6.2	0	1.1	0.2707	0.9831
2015-05-18 06:00:00	7.4	0	1.3	0.2892	0.9831
2015-05-18 07:00:00	9.6	0	1.8	0.2875	0.9831
2015-05-18 08:00:00	10.6	0	2.1	0.2540	0.9831
2015-05-18 09:00:00	12.1	0	2.2	0.2405	0.9831
2015-05-18 10:00:00	13.1	0	4	0.2397	0.9831
2015-05-18 11:00:00	13.4	0	2.9	0.2347	0.9831
2015-05-18 12:00:00	13.6	0	3.6	0.2271	0.9831
2015-05-18 13:00:00	13.7	0	2.8	0.2238	0.9831
2015-05-18 14:00:00	14	0	4.1	0.2221	0.9831
2015-05-18 15:00:00	14.1	0	3.9	0.2229	0.9831
2015-05-18 16:00:00	13	0	3.2	0.2129	0.9831
2015-05-18 17:00:00	12.1	0	2.3	0.2137	0.9831
2015-05-18 18:00:00	10.8	0	1.3	0.2112	0.9831
2015-05-18 19:00:00	8.9	0	0.6	0.2079	0.9831
2015-05-18 20:00:00	9.1	0	3.4	0.1978	0.9831
2015-05-18 21:00:00	8	0	2.4	0.1886	0.9831
2015-05-18 22:00:00	8.5	0	3.4	0.1760	0.9831
2015-05-18 23:00:00	9.2	0	3.8	0.1517	0.9831
2015-05-19 00:00:00	8.7	0	4.1	0.1470	0.9823
2015-05-19 01:00:00	8.6	0	3.9	0.1337	0.9823
2015-05-19 02:00:00	7.8	0	4.4	0.1554	0.9823
2015-05-19 03:00:00	7.6	0	4	0.1788	0.9823
2015-05-19 04:00:00	7.7	0	4.7	0.2005	0.9823
2015-05-19 05:00:00	6.9	0.2	5.4	0.2272	0.9823
2015-05-19 06:00:00	6.6	0.8	4.6	0.2682	0.9823
2015-05-19 07:00:00	6.2	1.4	3.4	0.2682	0.9823
2015-05-19 08:00:00	5.9	1.6	4.5	0.2565	0.9823
2015-05-19 09:00:00	6.3	0.1	4.7	0.2440	0.9823
2015-05-19 10:00:00	7.2	0	4.4	0.2256	0.9823
2015-05-19 11:00:00	7.6	0.1	2.8	0.2189	0.9823
2015-05-19 12:00:00	9.3	0.1	5.2	0.2130	0.9823
2015-05-19 13:00:00	10.9	0	5	0.2089	0.9823
2015-05-19 14:00:00	10.8	0	5.1	0.2089	0.9823
2015-05-19 15:00:00	11.1	0	3.5	0.2206	0.9823
2015-05-19 16:00:00	8	0.1	1.2	0.2222	0.9823
2015-05-19 17:00:00	7.7	0.8	0.5	0.2181	0.9823
2015-05-19 18:00:00	7.6	0.3	4.1	0.2130	0.9823
2015-05-19 19:00:00	8.2	0	3.4	0.2130	0.9823
2015-05-19 20:00:00	8.1	0	2.2	0.2047	0.9823
2015-05-19 21:00:00	7.7	0	2.4	0.1880	0.9823
2015-05-19 22:00:00	7.6	0	1.2	0.1788	0.9823
2015-05-19 23:00:00	6.4	0.1	1.1	0.1763	0.9823
2015-05-20 00:00:00	6.6	0	0.8	0.1772	0.9815
2015-05-20 01:00:00	6.5	0	1.1	0.1772	0.9815
2015-05-20 02:00:00	6.7	0	1.7	0.1789	0.9815
2015-05-20 03:00:00	6.7	0	2.1	0.1873	0.9815
2015-05-20 04:00:00	6.9	0	1.5	0.1957	0.9815
2015-05-20 05:00:00	7.7	0	2.5	0.2486	0.9815
2015-05-20 06:00:00	8.4	0	2.7	0.2494	0.9815
2015-05-20 07:00:00	9.3	0	2.9	0.2301	0.9815
2015-05-20 08:00:00	11.2	0	3.5	0.2251	0.9815
2015-05-20 09:00:00	11.1	0	3.7	0.2217	0.9815
2015-05-20 10:00:00	11.7	0	5.3	0.2158	0.9815
2015-05-20 11:00:00	11.6	0	3.9	0.2183	0.9815
2015-05-20 12:00:00	12.8	0	4.1	0.2167	0.9815
2015-05-20 13:00:00	12.9	0	5.6	0.2150	0.9815
2015-05-20 14:00:00	13.8	0	6.3	0.2183	0.9815
2015-05-20 15:00:00	13.3	0	3.5	0.2225	0.9815
2015-05-20 16:00:00	13.2	0	3.5	0.2150	0.9815
2015-05-20 17:00:00	12.3	0	3.4	0.2200	0.9815
2015-05-20 18:00:00	11.1	0	3.4	0.2217	0.9815
2015-05-20 19:00:00	9.6	0	2.9	0.2225	0.9815
2015-05-20 20:00:00	8.4	0	1.7	0.2217	0.9815
2015-05-20 21:00:00	7.4	0	1.4	0.2024	0.9815
2015-05-20 22:00:00	6.8	0	0.4	0.1906	0.9815
2015-05-20 23:00:00	5	0	1	0.1831	0.9815
2015-05-21 00:00:00	4.5	0	2.3	0.1822	0.9807
2015-05-21 01:00:00	3.9	0	1.6	0.1822	0.9807
2015-05-21 02:00:00	4	0	1.5	0.1822	0.9807
2015-05-21 03:00:00	4.8	0	1.2	0.1990	0.9807
2015-05-21 04:00:00	5.5	0	1.1	0.2429	0.9807
2015-05-21 05:00:00	5.8	0	0.8	0.2893	0.9807
2015-05-21 06:00:00	7.1	0	0.7	0.2901	0.9807
2015-05-21 07:00:00	8.2	0	1.4	0.2412	0.9807
2015-05-21 08:00:00	11.3	0	2.1	0.2353	0.9807
2015-05-21 09:00:00	13.1	0	2.3	0.2378	0.9807
2015-05-21 10:00:00	15.1	0	4.3	0.2361	0.9807
2015-05-21 11:00:00	16.1	0	4.3	0.2336	0.9807
2015-05-21 12:00:00	14.4	0	5.4	0.2285	0.9807
2015-05-21 13:00:00	16.1	0	3.5	0.2285	0.9807
2015-05-21 14:00:00	14.3	0	4.6	0.2268	0.9807
2015-05-21 15:00:00	13.2	0	5.3	0.2243	0.9807
2015-05-21 16:00:00	12	0	5.2	0.2193	0.9807
2015-05-21 17:00:00	11.5	0	5.8	0.2218	0.9807
2015-05-21 18:00:00	10.4	0	4.2	0.2218	0.9807
2015-05-21 19:00:00	9.7	0	3	0.2201	0.9807
2015-05-21 20:00:00	9.4	0	1.8	0.2159	0.9807
2015-05-21 21:00:00	9.2	0	2.3	0.1999	0.9807
2015-05-21 22:00:00	9.2	0	3.1	0.1881	0.9807
2015-05-21 23:00:00	9.1	0	2.9	0.1796	0.9807
2015-05-22 00:00:00	9	0	3.4	0.1758	0.9800
2015-05-22 01:00:00	9	0	2.8	0.1725	0.9800
2015-05-22 02:00:00	8.7	0	2.8	0.1733	0.9800
2015-05-22 03:00:00	8.2	0	2.6	0.1834	0.9800
2015-05-22 04:00:00	7.7	0	2.6	0.2044	0.9800
2015-05-22 05:00:00	8.6	0.1	3	0.2246	0.9800
2015-05-22 06:00:00	8.1	0.9	4.4	0.2246	0.9800
2015-05-22 07:00:00	9.1	0	3.7	0.2196	0.9800
2015-05-22 08:00:00	9.9	0	5.4	0.2171	0.9800
2015-05-22 09:00:00	9.8	0	4.7	0.2154	0.9800
2015-05-22 10:00:00	10.5	0	4.8	0.2036	0.9800
2015-05-22 11:00:00	11	0	4.7	0.1952	0.9800
2015-05-22 12:00:00	11.2	0	5.1	0.1910	0.9800
2015-05-22 13:00:00	11.3	0	4.1	0.1851	0.9800
2015-05-22 14:00:00	11.5	0	4.6	0.1843	0.9800
2015-05-22 15:00:00	11.4	0	5.3	0.1859	0.9800
2015-05-22 16:00:00	11	0.2	4	0.1851	0.9800
2015-05-22 17:00:00	11.3	0	4.4	0.1834	0.9800
2015-05-22 18:00:00	11.4	0	5.1	0.1809	0.9800
2015-05-22 19:00:00	11.1	0	3.6	0.1809	0.9800
2015-05-22 20:00:00	9.6	0	3.2	0.1775	0.9800
2015-05-22 21:00:00	8.6	0	3.4	0.1691	0.9800
2015-05-22 22:00:00	7.1	0	3.7	0.1481	0.9800
2015-05-22 23:00:00	6.1	0	3.2	0.1220	0.9800
2015-05-23 00:00:00	4.8	0	3.2	0.1069	0.9792
2015-05-23 01:00:00	5	0	2.3	0.1018	0.9792
2015-05-23 02:00:00	4.3	0	3.5	0.0984	0.9792
2015-05-23 03:00:00	3.8	0	3.7	0.1001	0.9792
2015-05-23 04:00:00	6	0	2.6	0.1262	0.9792
2015-05-23 05:00:00	8.4	0	3.1	0.1514	0.9792
2015-05-23 06:00:00	10.9	0	1.7	0.1674	0.9792
2015-05-23 07:00:00	13.5	0	2.6	0.1767	0.9792
2015-05-23 08:00:00	14.6	0	1.5	0.1792	0.9792
2015-05-23 09:00:00	14.5	0	3.4	0.1784	0.9792
2015-05-23 10:00:00	16.2	0	2	0.1725	0.9792
2015-05-23 11:00:00	15.6	0	2.9	0.1657	0.9792
2015-05-23 12:00:00	17.4	0	2.9	0.1615	0.9792
2015-05-23 13:00:00	16.7	0	5	0.1599	0.9792
2015-05-23 14:00:00	17.4	0	5	0.1599	0.9792
2015-05-23 15:00:00	17.3	0	4.3	0.1666	0.9792
2015-05-23 16:00:00	17	0	6.2	0.1716	0.9792
2015-05-23 17:00:00	14.7	0	5.5	0.1725	0.9792
2015-05-23 18:00:00	13.9	0	3.3	0.1725	0.9792
2015-05-23 19:00:00	12.4	0	2.8	0.1742	0.9792
2015-05-23 20:00:00	10.9	0	1.3	0.1775	0.9792
2015-05-23 21:00:00	8.7	0	1.4	0.1716	0.9792
2015-05-23 22:00:00	8.1	0	1.8	0.1733	0.9792
2015-05-23 23:00:00	7.4	0	1.6	0.1666	0.9792
2015-05-24 00:00:00	5.6	0	2.6	0.1607	0.9784
2015-05-24 01:00:00	4.5	0	1.2	0.1506	0.9784
2015-05-24 02:00:00	4.1	0	0.9	0.1472	0.9784
2015-05-24 03:00:00	3.5	0	1.6	0.1346	0.9784
2015-05-24 04:00:00	4.8	0	0.3	0.1254	0.9784
2015-05-24 05:00:00	8.3	0	0.7	0.1355	0.9784
2015-05-24 06:00:00	10.4	0	2.2	0.1565	0.9784
2015-05-24 07:00:00	10	0	1.8	0.1700	0.9784
2015-05-24 08:00:00	10.1	0	2.2	0.1750	0.9784
2015-05-24 09:00:00	10.6	0	2.4	0.1767	0.9784
2015-05-24 10:00:00	11.8	0	3.1	0.1742	0.9784
2015-05-24 11:00:00	11.4	0	4.8	0.1700	0.9784
2015-05-24 12:00:00	11.9	0	3.7	0.1632	0.9784
2015-05-24 13:00:00	9.9	0.3	3.5	0.1607	0.9784
2015-05-24 14:00:00	9	0.9	4.1	0.1599	0.9784
2015-05-24 15:00:00	8.3	1.4	2.3	0.1716	0.9784
2015-05-24 16:00:00	8.3	2.6	4.3	0.1758	0.9784
2015-05-24 17:00:00	8.7	1.9	3.8	0.1885	0.9784
2015-05-24 18:00:00	8.7	1.2	3.9	0.1918	0.9784
2015-05-24 19:00:00	8.6	1.2	3.2	0.1935	0.9784
2015-05-24 20:00:00	8.6	0.2	2.9	0.1901	0.9784
2015-05-24 21:00:00	8.5	0	2.5	0.1809	0.9784
2015-05-24 22:00:00	8.5	0	1.7	0.1775	0.9784
2015-05-24 23:00:00	8.6	0	2.1	0.1624	0.9784
2015-05-25 00:00:00	8.5	0	1.8	0.1506	0.9776
2015-05-25 01:00:00	8.5	0	1.4	0.1355	0.9776
2015-05-25 02:00:00	8.4	0	1.3	0.1338	0.9776
2015-05-25 03:00:00	8.4	0	1.4	0.1565	0.9776
2015-05-25 04:00:00	8.5	0	1.6	0.1767	0.9776
2015-05-25 05:00:00	9.3	0	1.8	0.1859	0.9776
2015-05-25 06:00:00	9.7	0	1.7	0.1927	0.9776
2015-05-25 07:00:00	10.5	0	2.2	0.2002	0.9776
2015-05-25 08:00:00	13.8	0	2.5	0.2011	0.9776
2015-05-25 09:00:00	15.2	0	4	0.2002	0.9776
2015-05-25 10:00:00	15.4	0	3.7	0.1986	0.9776
2015-05-25 11:00:00	16.7	0	2.3	0.1918	0.9776
2015-05-25 12:00:00	12.8	0.1	4.9	0.1893	0.9776
2015-05-25 13:00:00	13.5	0	2.6	0.1859	0.9776
2015-05-25 14:00:00	13	0	4.1	0.1851	0.9776
2015-05-25 15:00:00	12.8	0	4.7	0.1893	0.9776
2015-05-25 16:00:00	12.1	0	4	0.1952	0.9776
2015-05-25 17:00:00	11.6	0	2.9	0.1969	0.9776
2015-05-25 18:00:00	10.6	0	1.1	0.1969	0.9776
2015-05-25 19:00:00	9.5	0.1	1	0.1977	0.9776
2015-05-25 20:00:00	9.4	0	1	0.1977	0.9776
2015-05-25 21:00:00	8.8	0	0.9	0.1868	0.9776
2015-05-25 22:00:00	8.2	0	1.5	0.1876	0.9776
2015-05-25 23:00:00	8.6	0	1	0.1800	0.9776
2015-05-26 00:00:00	7.9	0	0.5	0.1757	0.9769
2015-05-26 01:00:00	7.6	0	0.6	0.1749	0.9769
2015-05-26 02:00:00	7.9	0	0.5	0.1749	0.9769
2015-05-26 03:00:00	7.6	0.2	0.4	0.1883	0.9769
2015-05-26 04:00:00	7.5	1	0.4	0.2000	0.9769
2015-05-26 05:00:00	8.7	0	0.8	0.2134	0.9769
2015-05-26 06:00:00	9.3	0	4.3	0.2301	0.9769
2015-05-26 07:00:00	9.2	0	3.4	0.2159	0.9769
2015-05-26 08:00:00	9.3	0	3.7	0.2109	0.9769
2015-05-26 09:00:00	9.5	0	3.6	0.2000	0.9769
2015-05-26 10:00:00	10.7	0	5.7	0.1983	0.9769
2015-05-26 11:00:00	11.9	0	4.1	0.1975	0.9769
2015-05-26 12:00:00	14.1	0	3.1	0.1950	0.9769
2015-05-26 13:00:00	13.6	0	4.4	0.1925	0.9769
2015-05-26 14:00:00	13.2	0	3.5	0.1900	0.9769
2015-05-26 15:00:00	13.8	0	1.9	0.1900	0.9769
2015-05-26 16:00:00	14.1	0	1.8	0.1883	0.9769
2015-05-26 17:00:00	13.4	0	2.8	0.1891	0.9769
2015-05-26 18:00:00	12.6	0	2.3	0.1891	0.9769
2015-05-26 19:00:00	11.7	0	1.8	0.1883	0.9769
2015-05-26 20:00:00	10.8	0	0.3	0.1875	0.9769
2015-05-26 21:00:00	10.1	0	0.9	0.1782	0.9769
2015-05-26 22:00:00	9.5	0	1.7	0.1674	0.9769
2015-05-26 23:00:00	8.5	0	2.2	0.1565	0.9769
2015-05-27 00:00:00	7.8	0	1.7	0.1491	0.9761
2015-05-27 01:00:00	7.6	0	2	0.1432	0.9761
2015-05-27 02:00:00	8.5	0	1	0.1441	0.9761
2015-05-27 03:00:00	8.5	0	1.3	0.1694	0.9761
2015-05-27 04:00:00	8.5	0	1	0.1854	0.9761
2015-05-27 05:00:00	9.9	0	2.9	0.1946	0.9761
2015-05-27 06:00:00	10.5	0	3	0.1988	0.9761
2015-05-27 07:00:00	13.5	0	3.9	0.1972	0.9761
2015-05-27 08:00:00	13.8	0	1.9	0.1946	0.9761
2015-05-27 09:00:00	14.9	0	1.6	0.1921	0.9761
2015-05-27 10:00:00	14.8	0	2.9	0.1921	0.9761
2015-05-27 11:00:00	15.5	0	3	0.1904	0.9761
2015-05-27 12:00:00	16	0	3.8	0.1887	0.9761
2015-05-27 13:00:00	17.5	0	4.6	0.1870	0.9761
2015-05-27 14:00:00	15.6	0	3.4	0.1870	0.9761
2015-05-27 15:00:00	17.3	0	5.5	0.1862	0.9761
2015-05-27 16:00:00	17.7	0	4.3	0.1854	0.9761
2015-05-27 17:00:00	16.8	0	3	0.1870	0.9761
2015-05-27 18:00:00	16.7	0	2.2	0.1929	0.9761
2015-05-27 19:00:00	14.7	0	2.1	0.1938	0.9761
2015-05-27 20:00:00	12.6	0	2	0.1929	0.9761
2015-05-27 21:00:00	10.6	0	1.4	0.1837	0.9761
2015-05-27 22:00:00	8.8	0	1.1	0.1744	0.9761
2015-05-27 23:00:00	7.3	0	2.1	0.1677	0.9761
2015-05-28 00:00:00	6.9	0	2.6	0.1630	0.9753
2015-05-28 01:00:00	6.4	0	1.3	0.1596	0.9753
2015-05-28 02:00:00	5.6	0	3.2	0.1596	0.9753
2015-05-28 03:00:00	6.6	0	1.1	0.1758	0.9753
2015-05-28 04:00:00	7.6	0	1.5	0.1927	0.9753
2015-05-28 05:00:00	8.6	0	1.8	0.2080	0.9753
2015-05-28 06:00:00	8.8	0	2.1	0.2106	0.9753
2015-05-28 07:00:00	9.2	0	4.1	0.2072	0.9753
2015-05-28 08:00:00	8.7	0.1	2.7	0.2029	0.9753
2015-05-28 09:00:00	9.7	0.2	4.1	0.1987	0.9753
2015-05-28 10:00:00	8.7	0.2	2.4	0.1978	0.9753
2015-05-28 11:00:00	8.7	0.7	2.4	0.1978	0.9753
2015-05-28 12:00:00	8.6	0.6	3.1	0.1961	0.9753
2015-05-28 13:00:00	8.5	1.2	3.6	0.1953	0.9753
2015-05-28 14:00:00	8.7	0.2	2.8	0.1919	0.9753
2015-05-28 15:00:00	9.2	0.9	2.7	0.1927	0.9753
2015-05-28 16:00:00	9.8	0	4.2	0.1919	0.9753
2015-05-28 17:00:00	9.7	0	4.1	0.1902	0.9753
2015-05-28 18:00:00	9.4	0	4.9	0.1877	0.9753
2015-05-28 19:00:00	9.1	0	4	0.1877	0.9753
2015-05-28 20:00:00	8.8	0	3.8	0.1834	0.9753
2015-05-28 21:00:00	8.9	0	3.4	0.1732	0.9753
2015-05-28 22:00:00	8.5	0	3.6	0.1528	0.9753
2015-05-28 23:00:00	7.4	0	5.6	0.1443	0.9753
2015-05-29 00:00:00	7.1	0	4.1	0.1306	0.9745
2015-05-29 01:00:00	6.2	0	4.3	0.1255	0.9745
2015-05-29 02:00:00	5.6	1.8	2.2	0.1306	0.9745
2015-05-29 03:00:00	5.7	0.4	3.5	0.1571	0.9745
2015-05-29 04:00:00	5.9	0	3.6	0.1801	0.9745
2015-05-29 05:00:00	7.9	0	3.4	0.1972	0.9745
2015-05-29 06:00:00	8.6	0	4.4	0.2006	0.9745
2015-05-29 07:00:00	11	0	4.7	0.1997	0.9745
2015-05-29 08:00:00	12	0	5.6	0.1955	0.9745
2015-05-29 09:00:00	13.4	0	5.5	0.1912	0.9745
2015-05-29 10:00:00	14	0	6.8	0.1869	0.9745
2015-05-29 11:00:00	14.6	0	6.1	0.1844	0.9745
2015-05-29 12:00:00	13.9	0	6.4	0.1827	0.9745
2015-05-29 13:00:00	13.9	0	6.6	0.1810	0.9745
